finess;finess_geo;region;rs_finess;score_satisfaction;taux_reco_brut;type_enquete
750300493;750300493;Ile de France;CLINIQUE ARAGO CHIRURGIE OSTEO-ARTICULAIRE & VERTEBRALE ARTH;82.39;80.7;CHIRURGIE_AMBULATOIRE
750300550;750300550;Ile de France;CLINIQUE SAINTE GENEVIEVE;73.34;53.9;CHIRURGIE_AMBULATOIRE
750300592;750300592;Ile de France;CLINIQUE BLOMET;77.62;61.0;CHIRURGIE_AMBULATOIRE
750300741;750300741;Ile de France;CLINIQUE CHIRURGICALE VICTOR HUGO;76.36;63.9;CHIRURGIE_AMBULATOIRE
750300766;750300766;Ile de France;CLINIQUE BIZET;75.68;62.2;CHIRURGIE_AMBULATOIRE
750300774;750300774;Ile de France;CLINIQUE JOUVENET;80.21;76.3;CHIRURGIE_AMBULATOIRE
750300840;750300840;Ile de France;CLINIQUE DE LA MUETTE;75.02;64.9;CHIRURGIE_AMBULATOIRE
750300857;750300857;Ile de France;CLINIQUE REMUSAT;81.34;62.2;CHIRURGIE_AMBULATOIRE
750300881;750300881;Ile de France;CLINIQUE CHIRURGICALE DU TROCADERO;73.65;56.7;CHIRURGIE_AMBULATOIRE
750300915;750300915;Ile de France;CLINIQUE INTERNATIONALE DU PARC MONCEAU;76.35;64.5;CHIRURGIE_AMBULATOIRE
750300931;750300931;Ile de France;CLINIQUE SAINTE-THERESE DE L'ENFANT JESUS;78.26;62.2;CHIRURGIE_AMBULATOIRE
750301137;750301137;Ile de France;CLINIQUE CHIRURGICALE ALLERAY-LABROUSTE;74.96;60.7;CHIRURGIE_AMBULATOIRE
750301145;750301145;Ile de France;CLINIQUE DU MONT-LOUIS;72.25;48.6;CHIRURGIE_AMBULATOIRE
750301160;750301160;Ile de France;CLINIQUE MAUSSINS-NOLLET;;;CHIRURGIE_AMBULATOIRE
750712184;750803447;Ile de France;ASSISTANCE PUBLIQUE-HOPITAUX DE PARIS (AP-HP);77.87;71.9;CHIRURGIE_AMBULATOIRE
750712184;750803454;Ile de France;ASSISTANCE PUBLIQUE-HOPITAUX DE PARIS (AP-HP);72.04;60.8;CHIRURGIE_AMBULATOIRE
760780023;760000018;Normandie;CENTRE HOSPITALIER DE DIEPPE;80.39;67.7;CHIRURGIE_AMBULATOIRE
760780239;760000158;Normandie;CENTRE HOSPITALIER UNIVERSITAIRE ROUEN;78.42;71.6;CHIRURGIE_AMBULATOIRE
760000166;760000166;Normandie;CENTRE REGIONAL LUTTE CONTRE CANCER HENRI BECQUEREL ROUEN;85.23;93.6;CHIRURGIE_AMBULATOIRE
760780262;760000182;Normandie;CENTRE HOSPITALIER DU BELVEDERE DE MONT-SAINT-AIGNAN;79.49;83.0;CHIRURGIE_AMBULATOIRE
760780742;760000372;Normandie;CENTRE HOSPITALIER INTERCOMMNUNAL CAUX VALLEE DE SEINE;;;CHIRURGIE_AMBULATOIRE
760024042;760000463;Normandie;CHI ELBEUF-LOUVIERS VAL DE REUIL;80.47;72.7;CHIRURGIE_AMBULATOIRE
760021329;760021329;Normandie;HOPITAL PRIVE DE L'ESTUAIRE;76.53;64.9;CHIRURGIE_AMBULATOIRE
760025312;760025312;Normandie;CLINIQUE MATHILDE SA CLINIQUE ST ROMAIN ROUEN RIVE GAUCHE;75.68;69.5;CHIRURGIE_AMBULATOIRE
760027292;760027292;Normandie;CLINIQUE MEGIVAL;78.27;65.2;CHIRURGIE_AMBULATOIRE
760780205;760780205;Normandie;CLINIQUE ST ANTOINE BOIS GUILLAUME;79.6;76.9;CHIRURGIE_AMBULATOIRE
760780510;760780510;Normandie;CLINIQUE DU CEDRE;83.45;84.9;CHIRURGIE_AMBULATOIRE
760780619;760780619;Normandie;CLINIQUE SAINT-HILAIRE ROUEN;75.96;67.1;CHIRURGIE_AMBULATOIRE
760780668;760780668;Normandie;CLINIQUE CHIRURGICALE D'YVETOT;83.99;85.9;CHIRURGIE_AMBULATOIRE
760780783;760780783;Normandie;CLINIQUE TOUS VENTS LILLEBONNE;76.58;49.6;CHIRURGIE_AMBULATOIRE
760780791;760780791;Normandie;CLINIQUE LES ORMEAUX-VAUBAN LE HAVRE;77.37;63.8;CHIRURGIE_AMBULATOIRE
760780825;760780825;Normandie;CLINIQUE DE L'ABBAYE FECAMP;79.27;64.6;CHIRURGIE_AMBULATOIRE
760780726;760805770;Normandie;CENTRE HOSPITALIER DU HAVRE;76.62;67.5;CHIRURGIE_AMBULATOIRE
760921809;760921809;Normandie;CLINIQUE DE L'EUROPE ROUEN;77.31;64.9;CHIRURGIE_AMBULATOIRE
770021145;770000131;Ile de France;GRAND HOPITAL DE L'EST FRANCILIEN;78.27;60.0;CHIRURGIE_AMBULATOIRE
770021152;770000149;Ile de France;CENTRE HOSPITALIER SUD SEINE ET MARNE;;;CHIRURGIE_AMBULATOIRE
770110054;770000156;Ile de France;CENTRE HOSPITALIER MARC JACQUET  MELUN;74.0;50.0;CHIRURGIE_AMBULATOIRE
770021152;770000164;Ile de France;CENTRE HOSPITALIER SUD SEINE ET MARNE;;;CHIRURGIE_AMBULATOIRE
770110070;770000172;Ile de France;CENTRE HOSPITALIER LEON BINET DE PROVINS;;;CHIRURGIE_AMBULATOIRE
770021145;770000446;Ile de France;GRAND HOPITAL DE L'EST FRANCILIEN;75.16;56.1;CHIRURGIE_AMBULATOIRE
770021145;770019032;Ile de France;GRAND HOPITAL DE L'EST FRANCILIEN;78.83;65.6;CHIRURGIE_AMBULATOIRE
770300010;770300010;Ile de France;HOPITAL PRIVE DE MARNE CHANTEREINE (H.P.M.C.);71.65;54.3;CHIRURGIE_AMBULATOIRE
770300135;770300135;Ile de France;CLINIQUE MEDICO CHIRURGICALE LES FONTAINES;74.5;62.3;CHIRURGIE_AMBULATOIRE
770300143;770300143;Ile de France;SOCIETE ANONYME POLYCLINIQUE SAINT JEAN;80.59;75.8;CHIRURGIE_AMBULATOIRE
770300192;770300192;Ile de France;SOCIETE ANONYME CLINIQUE SAINTE-BRICE;74.03;58.7;CHIRURGIE_AMBULATOIRE
770790707;770790707;Ile de France;CLINIQUE DE TOURNAN;73.18;49.4;CHIRURGIE_AMBULATOIRE
770813400;770813400;Ile de France;CLINIQUE MEDICO-CHIRURGICALE SAINT-FARON;74.64;68.2;CHIRURGIE_AMBULATOIRE
780110011;780000287;Ile de France;CH FRANCOIS QUESNAY    MANTES LA JOLIE;;;CHIRURGIE_AMBULATOIRE
780002697;780000295;Ile de France;CH INTERCOMM MEULAN-LES MUREAUX;75.82;60.6;CHIRURGIE_AMBULATOIRE
780001236;780000311;Ile de France;CENTRE HOSPITALIER INTERCOMMUNAL POISSY ST-GERMAIN EN LAYE;75.2;53.5;CHIRURGIE_AMBULATOIRE
780110052;780000329;Ile de France;CENTRE HOSPITALIER DE RAMBOUILLET;79.79;66.3;CHIRURGIE_AMBULATOIRE
780001236;780000337;Ile de France;CENTRE HOSPITALIER INTERCOMMUNAL POISSY ST-GERMAIN EN LAYE;76.97;59.9;CHIRURGIE_AMBULATOIRE
780018727;780018727;Ile de France;CLINIQUE SAINT GERMAIN;75.39;60.4;CHIRURGIE_AMBULATOIRE
780300125;780300125;Ile de France;POLYCLINIQUE DE LA REGION MANTAISE;70.67;48.1;CHIRURGIE_AMBULATOIRE
780300208;780300208;Ile de France;CLINIQUE SAINT LOUIS;76.85;61.9;CHIRURGIE_AMBULATOIRE
780300323;780300323;Ile de France;HOPITAL PRIVE DE VERSAILLES FRANCISCAINES;75.41;61.7;CHIRURGIE_AMBULATOIRE
780300406;780300406;Ile de France;HOPITAL PRIVE DE PARLY II;74.29;59.6;CHIRURGIE_AMBULATOIRE
780300414;780300414;Ile de France;CENTRE HOSPITALIER PRIVE DE L'EUROPE;73.83;56.8;CHIRURGIE_AMBULATOIRE
780300422;780300422;Ile de France;HOPITAL PRIVE DE L'OUEST PARISIEN;74.88;63.8;CHIRURGIE_AMBULATOIRE
780300455;780300455;Ile de France;CENTRE HOSPITALIER PRIVE DU MONTGARDE;74.1;59.4;CHIRURGIE_AMBULATOIRE
780110078;780800256;Ile de France;CENTRE HOSPITALIER  DE VERSAILLES;;;CHIRURGIE_AMBULATOIRE
790000012;790000087;Nouvelle Aquitaine;CENTRE HOSPITALIER DE NIORT;78.9;66.0;CHIRURGIE_AMBULATOIRE
790009948;790009948;Nouvelle Aquitaine;POLYCLINIQUE D'INKERMANN;78.22;65.0;CHIRURGIE_AMBULATOIRE
790006654;790019848;Nouvelle Aquitaine;CTRE HOSPIT. NORD DEUX-SEVRES;77.07;69.8;CHIRURGIE_AMBULATOIRE
800000028;800000143;Hauts de France;CENTRE HOSPITALIER D'ABBEVILLE;;;CHIRURGIE_AMBULATOIRE
800000093;800000432;Hauts de France;CENTRE HOSPITALIER DE PERONNE;;;CHIRURGIE_AMBULATOIRE
800002503;800002503;Hauts de France;SA CLINIQUE SAINTE ISABELLE;79.74;69.9;CHIRURGIE_AMBULATOIRE
800000044;800006124;Hauts de France;CENTRE HOSPITALIER UNIVERSITAIRE D'AMIENS;75.52;62.9;CHIRURGIE_AMBULATOIRE
800009466;800009466;Hauts de France;POLYCLINIQUE DE PICARDIE;79.31;70.2;CHIRURGIE_AMBULATOIRE
800009920;800009920;Hauts de France;GROUPE SANTE VICTOR PAUCHET;76.89;67.5;CHIRURGIE_AMBULATOIRE
800015729;800015729;Hauts de France;SAS DE CARDIOLOGIES ET URGENCES;;;CHIRURGIE_AMBULATOIRE
800000044;800017253;Hauts de France;CENTRE HOSPITALIER UNIVERSITAIRE D'AMIENS;82.5;83.6;CHIRURGIE_AMBULATOIRE
800018491;800018491;Hauts de France;IOP SOPP AMIENS;84.63;92.4;CHIRURGIE_AMBULATOIRE
810000224;810000224;Occitanie;CENTRE MEDICO CHIRUGICAL ET OBSTETRICAL CLAUDE BERNARD;73.47;55.8;CHIRURGIE_AMBULATOIRE
810000331;810000505;Occitanie;CENTRE HOSPITALIER D'ALBI;77.94;63.9;CHIRURGIE_AMBULATOIRE
810000380;810000521;Occitanie;HOPITAL DU PAYS D'AUTAN - CHIC CASTRES MAZAMET;81.05;68.5;CHIRURGIE_AMBULATOIRE
810000455;810000562;Occitanie;CENTRE HOSPITALIER DE LAVAUR;78.57;72.2;CHIRURGIE_AMBULATOIRE
810101170;810101170;Occitanie;CLINIQUE TOULOUSE LAUTREC;76.95;65.3;CHIRURGIE_AMBULATOIRE
810101444;810101444;Occitanie;POLYCLINIQUE DU SIDOBRE;79.09;72.0;CHIRURGIE_AMBULATOIRE
820000016;820000032;Occitanie;CENTRE HOSPITALIER DE MONTAUBAN;81.38;72.4;CHIRURGIE_AMBULATOIRE
820000040;820000040;Occitanie;CLINIQUE CROIX ST MICHEL;74.41;60.3;CHIRURGIE_AMBULATOIRE
820000057;820000057;Occitanie;CLINIQUE DU PONT DE CHAUME;74.65;58.4;CHIRURGIE_AMBULATOIRE
820000065;820000065;Occitanie;CLINIQUE DU DOCTEUR CAVE;75.42;67.3;CHIRURGIE_AMBULATOIRE
820004950;820000883;Occitanie;CENTRE HOSPITALIER INTERCOMMUNAL CASTELSARRASIN-MOISSAC;80.35;77.2;CHIRURGIE_AMBULATOIRE
830100517;830000279;PACA;CENTRE HOSPITALIER JEAN MARCEL DE BRIGNOLES;80.2;78.0;CHIRURGIE_AMBULATOIRE
830100525;830000287;PACA;CENTRE HOSPITALIER DE LA DRACENIE DE DRAGUIGNAN;80.36;69.4;CHIRURGIE_AMBULATOIRE
830100533;830000295;PACA;CENTRE HOSPITALIER DE HYERES MARIE JOSEE TREFFOT;79.41;64.4;CHIRURGIE_AMBULATOIRE
830100566;830000311;PACA;CENTRE HOSPITALIER INTER COMMUNAL DE FREJUS SAINT RAPHAEL;78.88;68.9;CHIRURGIE_AMBULATOIRE
830100616;830000345;PACA;CENTRE HOSPITALIER INTERCOMMUNAL TOULON LA SEYNE SUR MER;80.01;70.6;CHIRURGIE_AMBULATOIRE
830100103;830100103;PACA;HOPITAL PRIVE TOULON HYERES SAINTE MARGUERITE;78.93;69.6;CHIRURGIE_AMBULATOIRE
830100251;830100251;PACA;CLINIQUE DU CAP D'OR;78.85;67.5;CHIRURGIE_AMBULATOIRE
830100319;830100319;PACA;POLYCLINIQUE LES FLEURS;77.92;68.5;CHIRURGIE_AMBULATOIRE
830100327;830100327;PACA;CLINIQUE CLINIQUE LES LAURIERS;77.45;71.4;CHIRURGIE_AMBULATOIRE
830100368;830100368;PACA;CLINIQUE CHIRURGICALE DU GOLFE DE ST TROPEZ;79.68;63.5;CHIRURGIE_AMBULATOIRE
830100392;830100392;PACA;POLYCLINIQUE NOTRE DAME;76.95;68.6;CHIRURGIE_AMBULATOIRE
830100418;830100418;PACA;CLINIQUE NOTRE DAME DE LA MERCI;78.44;86.0;CHIRURGIE_AMBULATOIRE
830100434;830100434;PACA;HOPITAL PRIVE TOULON HYERES SAINT JEAN;78.34;67.7;CHIRURGIE_AMBULATOIRE
830100459;830100459;PACA;CLINIQUE CHIRURGICALE SAINT MICHEL;77.54;66.1;CHIRURGIE_AMBULATOIRE
830100475;830100475;PACA;HOPITAL PRIVE TOULON HYERES SAINT ROCH;79.45;68.1;CHIRURGIE_AMBULATOIRE
690781810;830100558;PACA;HOSPICES CIVILS DE LYON;89.55;94.1;CHIRURGIE_AMBULATOIRE
830100574;830100574;PACA;HOPITAL D'INSTRUCTION DES ARMEES SAINTE ANNE;81.89;83.5;CHIRURGIE_AMBULATOIRE
830200523;830200523;PACA;POLYCLINIQUE MUTUALISTE HENRI MALARTIC;83.98;80.2;CHIRURGIE_AMBULATOIRE
840000285;840000285;PACA;POLYCLINIQUE URBAIN V;76.55;58.8;CHIRURGIE_AMBULATOIRE
840000327;840000327;PACA;CENTRE CHIRURGICAL MONTAGARD;81.94;76.6;CHIRURGIE_AMBULATOIRE
840000012;840000343;PACA;CENTRE HOSPITALIER DU PAYS D'APT;;;CHIRURGIE_AMBULATOIRE
840000350;840000350;PACA;INSTITUT SAINTE CATHERINE;;;CHIRURGIE_AMBULATOIRE
840000046;840000392;PACA;CENTRE HOSPITALIER DE CARPENTRAS;;;CHIRURGIE_AMBULATOIRE
840000400;840000400;PACA;SYNERGIA LUBERON;80.22;76.2;CHIRURGIE_AMBULATOIRE
840000467;840000467;PACA;CAPIO CLINIQUE D'ORANGE;77.08;69.8;CHIRURGIE_AMBULATOIRE
840000087;840000483;PACA;CENTRE HOSPITALIER LOUIS GIORGI D'ORANGE;77.17;68.3;CHIRURGIE_AMBULATOIRE
130041916;840000491;PACA;CHI AIX PERTUIS;;;CHIRURGIE_AMBULATOIRE
840006597;840001861;PACA;CENTRE HOSPITALIER D'AVIGNON HENRI DUFFAUT;78.12;64.9;CHIRURGIE_AMBULATOIRE
840013312;840013312;PACA;CLINIQUE RHONE DURANCE;75.97;58.7;CHIRURGIE_AMBULATOIRE
840013445;840013445;PACA;CAPIO CLINIQUE FONTVERT AVIGNON NORD;76.26;65.0;CHIRURGIE_AMBULATOIRE
840017172;840017172;PACA;POLYCLINIQUE SYNERGIA;78.12;68.5;CHIRURGIE_AMBULATOIRE
840006597;840018337;PACA;CENTRE HOSPITALIER D'AVIGNON HENRI DUFFAUT;;;CHIRURGIE_AMBULATOIRE
850000118;850000118;Pays de la Loire;CLINIQUE SAINT CHARLES;76.97;62.1;CHIRURGIE_AMBULATOIRE
850000126;850000126;Pays de la Loire;CLINIQUE SUD VENDEE;79.97;71.2;CHIRURGIE_AMBULATOIRE
850000134;850000134;Pays de la Loire;CLINIQUE CHIRURGICALE PORTE OCEANE;76.1;65.6;CHIRURGIE_AMBULATOIRE
850000019;850000142;Pays de la Loire;CTRE HOSPITALIER DEPARTEMENT LA ROCHE SUR YON LUCON MONTAIGU;81.18;75.7;CHIRURGIE_AMBULATOIRE
850009010;850000175;Pays de la Loire;CENTRE HOSPITALIER INTERCOMMUNAL LOIRE VENDEE OCEAN;78.35;69.5;CHIRURGIE_AMBULATOIRE
850000019;850000209;Pays de la Loire;CTRE HOSPITALIER DEPARTEMENT LA ROCHE SUR YON LUCON MONTAIGU;;;CHIRURGIE_AMBULATOIRE
850000084;850000241;Pays de la Loire;CENTRE HOSPITALIER COTE DE LUMIERE AUX SABLES D'OLONNE;;;CHIRURGIE_AMBULATOIRE
850000035;850009630;Pays de la Loire;CENTRE HOSPITALIER DE FONTENAY LE COMTE;;;CHIRURGIE_AMBULATOIRE
860013382;860000025;Nouvelle Aquitaine;GROUPE HOSPITALIER NORD-VIENNE;79.77;67.9;CHIRURGIE_AMBULATOIRE
860014208;860000058;Nouvelle Aquitaine;CENTRE HOSP. UNIVERSITAIRE DE POITIERS;78.0;67.6;CHIRURGIE_AMBULATOIRE
860014208;860000223;Nouvelle Aquitaine;CENTRE HOSP. UNIVERSITAIRE DE POITIERS;74.45;59.4;CHIRURGIE_AMBULATOIRE
860010321;860010321;Nouvelle Aquitaine;POLYCLINIQUE DE POITIERS;76.81;65.0;CHIRURGIE_AMBULATOIRE
860780311;860780311;Nouvelle Aquitaine;CLINIQUE DE CHATELLERAULT;77.49;72.0;CHIRURGIE_AMBULATOIRE
860780568;860780568;Nouvelle Aquitaine;CLINIQUE DU FIEF DE GRIMOIRE;77.43;68.9;CHIRURGIE_AMBULATOIRE
870000015;870000064;Nouvelle Aquitaine;CENTRE HOSPITALIER UNIVERSITAIRE DE LIMOGES;80.2;68.5;CHIRURGIE_AMBULATOIRE
870000023;870000098;Nouvelle Aquitaine;CENTRE HOSPITALIER DE ST-JUNIEN;;;CHIRURGIE_AMBULATOIRE
870000031;870000270;Nouvelle Aquitaine;CENTRE HOSPITALIER  JACQUES BOUTARD  ST-YRIEIX-LA-PERCHE;;;CHIRURGIE_AMBULATOIRE
870000288;870000288;Nouvelle Aquitaine;CLINIQUE FRANCOIS CHENIEUX;76.57;70.0;CHIRURGIE_AMBULATOIRE
870000411;870000411;Nouvelle Aquitaine;CLINIQUE DES EMAILLEURS-COLOMBIER LIMOGES;72.72;62.8;CHIRURGIE_AMBULATOIRE
870000015;870014859;Nouvelle Aquitaine;CENTRE HOSPITALIER UNIVERSITAIRE DE LIMOGES;;;CHIRURGIE_AMBULATOIRE
880007059;880000021;Grand Est;CENTRE HOSPITALIER INTERCOMMUNAL EMILE DURKHEIM EPINAL;79.07;61.6;CHIRURGIE_AMBULATOIRE
880780077;880000047;Grand Est;CENTRE HOSPITALIER SAINT CHARLES DE SAINT DIE;80.67;62.5;CHIRURGIE_AMBULATOIRE
880007299;880000054;Grand Est;CENTRE HOSPITALIER INTERCOMMUNAL DE L'OUEST VOSGIEN;79.43;65.4;CHIRURGIE_AMBULATOIRE
880780093;880000062;Grand Est;CENTRE HOSPITALIER DE REMIREMONT;82.42;71.7;CHIRURGIE_AMBULATOIRE
880788591;880788591;Grand Est;POLYCLINIQUE LA LIGNE BLEUE;79.27;69.6;CHIRURGIE_AMBULATOIRE
890000169;890000169;Bourgogne-Franche-Comté;CLINIQUE PAUL PICQUET A SENS;75.7;67.5;CHIRURGIE_AMBULATOIRE
890002389;890002389;Bourgogne-Franche-Comté;POLYCLINIQUE SAINTE MARGUERITE A AUXERRE;72.89;51.1;CHIRURGIE_AMBULATOIRE
890000037;890975527;Bourgogne-Franche-Comté;CH AUXERRE;;;CHIRURGIE_AMBULATOIRE
890970569;890975550;Bourgogne-Franche-Comté;CH SENS;76.57;58.5;CHIRURGIE_AMBULATOIRE
900000035;900000035;Bourgogne-Franche-Comté;HOPITAL PRIVE DE LA MIOTTE;78.24;70.5;CHIRURGIE_AMBULATOIRE
900000365;900003039;Bourgogne-Franche-Comté;HOPITAL NORD FRANCHE COMTE;78.36;66.9;CHIRURGIE_AMBULATOIRE
910110014;910000272;Ile de France;CENTRE HOSPITALIER D'ARPAJON;68.53;35.1;CHIRURGIE_AMBULATOIRE
910019447;910000280;Ile de France;CH SUD ESSONNE-DOURDAN-ETAMPES;;;CHIRURGIE_AMBULATOIRE
910110055;910000298;Ile de France;CENTRE HOSPITALIER LONGJUMEAU;77.45;65.1;CHIRURGIE_AMBULATOIRE
910110055;910000306;Ile de France;CENTRE HOSPITALIER LONGJUMEAU;;;CHIRURGIE_AMBULATOIRE
910019447;910001973;Ile de France;CH SUD ESSONNE-DOURDAN-ETAMPES;;;CHIRURGIE_AMBULATOIRE
910002773;910020254;Ile de France;CENTRE HOSPITALIER SUD FRANCILIEN;77.7;60.3;CHIRURGIE_AMBULATOIRE
910300011;910300011;Ile de France;HOPITAL PRIVE DE PARIS - ESSONNE;70.6;50.6;CHIRURGIE_AMBULATOIRE
910300144;910300144;Ile de France;CENTRE MEDICO-CHIRURGICAL ET OBSTETRICAL D'EVRY;74.01;48.6;CHIRURGIE_AMBULATOIRE
910300177;910300177;Ile de France;CLINIQUE DE L'YVETTE;74.16;59.0;CHIRURGIE_AMBULATOIRE
910300219;910300219;Ile de France;HOPITAL PRIVE JACQUES CARTIER -GENERAL E DE SANTE;74.72;64.5;CHIRURGIE_AMBULATOIRE
910300300;910300300;Ile de France;HOPITAL PRIVE DU VAL D'YERRES;75.54;55.1;CHIRURGIE_AMBULATOIRE
910300359;910300359;Ile de France;HOPITAL PRIVE D'ATHIS MONS/ SITE CARON;74.53;52.7;CHIRURGIE_AMBULATOIRE
910803543;910803543;Ile de France;HOPITAL  PRIVE CLAUDE GALIEN;72.72;52.7;CHIRURGIE_AMBULATOIRE
910805357;910805357;Ile de France;CLINIQUE DE L'ESSONNE;68.19;40.6;CHIRURGIE_AMBULATOIRE
920000460;920000460;Ile de France;CLCC  INSTITUT CURIE CENTRE RENE HUGUENIN;80.43;83.0;CHIRURGIE_AMBULATOIRE
920110020;920000577;Ile de France;CENTRE D'ACCUEIL ET DE SOINS HOSPITALIERS DE NANTERRE;;;CHIRURGIE_AMBULATOIRE
920026374;920000585;Ile de France;CENTRE HOSP INTERCOMMUNAL DE COURBEVOIE NEUILLY PUTEAUX;;;CHIRURGIE_AMBULATOIRE
920009909;920000619;Ile de France;CENTRE HOSPITALIER DES QUATRE VILLES;78.23;69.1;CHIRURGIE_AMBULATOIRE
920000643;920000643;Ile de France;INSTITUT HOSPITALIER FRANCO-BRITANNIQUE SITE KLEBER;76.07;67.8;CHIRURGIE_AMBULATOIRE
920000650;920000650;Ile de France;HOPITAL FOCH;77.88;70.5;CHIRURGIE_AMBULATOIRE
750712184;920100013;Ile de France;ASSISTANCE PUBLIQUE-HOPITAUX DE PARIS (AP-HP);76.72;66.8;CHIRURGIE_AMBULATOIRE
750712184;920100021;Ile de France;ASSISTANCE PUBLIQUE-HOPITAUX DE PARIS (AP-HP);75.07;60.9;CHIRURGIE_AMBULATOIRE
750712184;920100039;Ile de France;ASSISTANCE PUBLIQUE-HOPITAUX DE PARIS (AP-HP);70.17;55.4;CHIRURGIE_AMBULATOIRE
750712184;920100047;Ile de France;ASSISTANCE PUBLIQUE-HOPITAUX DE PARIS (AP-HP);75.56;56.2;CHIRURGIE_AMBULATOIRE
750712184;920100054;Ile de France;ASSISTANCE PUBLIQUE-HOPITAUX DE PARIS (AP-HP);75.54;71.4;CHIRURGIE_AMBULATOIRE
920120011;920120011;Ile de France;HOPITAL D'INSTRUCTION DES ARMEES A CLAMART;81.11;85.8;CHIRURGIE_AMBULATOIRE
920300043;920300043;Ile de France;HOPITAL PRIVE D'ANTONY;73.24;56.9;CHIRURGIE_AMBULATOIRE
920300183;920300183;Ile de France;CENTRE CHIRURGICAL DES PRINCES;;;CHIRURGIE_AMBULATOIRE
920300191;920300191;Ile de France;CLINIQUE CHIRURGICALE MARCEL SEMBAT;72.39;53.1;CHIRURGIE_AMBULATOIRE
920300365;920300365;Ile de France;CLINIQUE LA MONTAGNE;75.74;59.6;CHIRURGIE_AMBULATOIRE
920300415;920300415;Ile de France;CLINIQUE LAMBERT;74.53;52.0;CHIRURGIE_AMBULATOIRE
920300597;920300597;Ile de France;CLINIQUE DE MEUDON LA FORET-VELIZY;78.72;67.7;CHIRURGIE_AMBULATOIRE
920300712;920300712;Ile de France;CENTRE CHIRURGICAL PIERRE CHEREST;75.7;61.8;CHIRURGIE_AMBULATOIRE
920300753;920300753;Ile de France;CENTRE CHIRURGICAL AMBROISE PARE;72.37;65.7;CHIRURGIE_AMBULATOIRE
920300761;920300761;Ile de France;CLINIQUE HARTMANN;74.96;62.6;CHIRURGIE_AMBULATOIRE
920300787;920300787;Ile de France;HOPITAL AMERICAIN;81.83;75.5;CHIRURGIE_AMBULATOIRE
920300837;920300837;Ile de France;CLINIQUE LES MARTINETS;76.01;59.5;CHIRURGIE_AMBULATOIRE
920300936;920300936;Ile de France;CLINIQUE CHIRURGICALE DU VAL D'OR;75.13;60.3;CHIRURGIE_AMBULATOIRE
930021480;930000286;Ile de France;GROUPE HOSPITALIER INTERCOMMUNAL LE RAINCY-MONTFERMEIL;75.06;57.5;CHIRURGIE_AMBULATOIRE
930110036;930000302;Ile de France;CENTRE HOSPITALIER INTERCOMMUNAL DE MONTREUIL;77.75;52.4;CHIRURGIE_AMBULATOIRE
930110051;930000328;Ile de France;CENTRE HOSPITALIER DE ST-DENIS (HOPITAL DELAFONTAINE);70.64;43.1;CHIRURGIE_AMBULATOIRE
930110069;930000336;Ile de France;CENTRE HOSPITALIER  ROBERT BALLANGER D'AULNAY SOUS BOIS;;;CHIRURGIE_AMBULATOIRE
750712184;930100037;Ile de France;ASSISTANCE PUBLIQUE-HOPITAUX DE PARIS (AP-HP);73.65;52.2;CHIRURGIE_AMBULATOIRE
750712184;930100045;Ile de France;ASSISTANCE PUBLIQUE-HOPITAUX DE PARIS (AP-HP);73.83;48.5;CHIRURGIE_AMBULATOIRE
930300025;930300025;Ile de France;HOPITAL EUROPEEN LA ROSERAIE;71.85;33.7;CHIRURGIE_AMBULATOIRE
930300066;930300066;Ile de France;HOPITAL PRIVE DE L'EST PARISIEN-CLINIQUE D'AULNAY;71.25;53.8;CHIRURGIE_AMBULATOIRE
930300082;930300082;Ile de France;CENTRE MEDICO CHIRURGICAL FLOREAL;71.24;39.8;CHIRURGIE_AMBULATOIRE
930300116;930300116;Ile de France;HOPITAL PRIVE DE LA SEINE SAINT DENIS;70.17;46.6;CHIRURGIE_AMBULATOIRE
930300264;930300264;Ile de France;CLINIQUE DES LILAS;77.04;63.5;CHIRURGIE_AMBULATOIRE
930300298;930300298;Ile de France;POLYCLINIQUE VAUBAN SANTE;74.56;60.0;CHIRURGIE_AMBULATOIRE
930300553;930300553;Ile de France;CLINIQUE DE L'ESTREE;71.21;49.2;CHIRURGIE_AMBULATOIRE
930300587;930300587;Ile de France;CLINIQUE DU LANDY;76.35;61.1;CHIRURGIE_AMBULATOIRE
930300595;930300595;Ile de France;HOPITAL PRIVE DU VERT GALANT;75.5;57.3;CHIRURGIE_AMBULATOIRE
930300645;930300645;Ile de France;SOCIETE D'EXPLOITATION DU CENTRE CARDIOLOGIQUE DU NORD;72.01;75.0;CHIRURGIE_AMBULATOIRE
940110018;940000573;Ile de France;CENTRE HOSPITALIER INTERCOMMUNAL DE CRETEIL;76.67;66.3;CHIRURGIE_AMBULATOIRE
940110042;940000599;Ile de France;CENTRE HOSPITALIER INTERCOMMUNAL DE VILLENEUVE-SAINT-GEORGES;;;CHIRURGIE_AMBULATOIRE
940000649;940000649;Ile de France;HOPITAL SAINT-CAMILLE - BRY-SUR-MARNE;;;CHIRURGIE_AMBULATOIRE
940000664;940000664;Ile de France;INSTITUT GUSTAVE ROUSSY CENTRE DE LUTTE CONTRE LE CANCER;78.82;82.9;CHIRURGIE_AMBULATOIRE
940006679;940006679;Ile de France;HOPITAL PRIVE DE MARNE-LA-VALLEE;73.78;56.9;CHIRURGIE_AMBULATOIRE
940016819;940016868;Ile de France;LES HOPITAUX DE SAINT-MAURICE;67.92;43.4;CHIRURGIE_AMBULATOIRE
